Clavage	N	Type	abundance	subject_id
True	8376	V	12	IGHV3-7
True	8376	D left	12	IGHD3-3
True	8376	D right	12	IGHD3-3
True	8376	J	12	IGHJ4
False	8377	V	26	IGHV3-11
True	8377	D left	26	IGHD3-10
True	8377	D right	26	IGHD3-10
True	8377	J	26	IGHJ4
True	8378	V	17	IGHV5-51
True	8378	D left	17	IGHD3-22
True	8378	D right	17	IGHD3-22
True	8378	J	17	IGHJ5
False	8379	V	19	IGHV3-48
True	8379	D left	19	IGHD6-19
True	8379	D right	19	IGHD6-19
True	8379	J	19	IGHJ6
False	8380	V	20	IGHV1-18
True	8380	D left	20	IGHD3-10
True	8380	D right	20	IGHD3-10
True	8380	J	20	IGHJ4
False	8381	V	14	IGHV3-23
True	8381	D left	14	IGHD2-2
True	8381	D right	14	IGHD2-2
True	8381	J	14	IGHJ4
True	8382	V	7	IGHV1-2
True	8382	D left	7	IGHD4-17
False	8382	D right	7	IGHD4-17
True	8382	J	7	IGHJ4
True	8383	V	28	IGHV4-39
True	8383	D left	28	IGHD1-26
True	8383	D right	28	IGHD1-26
True	8383	J	28	IGHJ6
False	8384	V	33	IGHV3-23
True	8384	D left	33	IGHD2-8
True	8384	D right	33	IGHD2-8
True	8384	J	33	IGHJ5
True	8385	V	47	IGHV1-46
True	8385	D left	47	IGHD6-19
True	8385	D right	47	IGHD6-19
False	8385	J	47	IGHJ6
False	8386	V	7	IGHV3-30
True	8386	D left	7	IGHD5-12
True	8386	D right	7	IGHD5-12
True	8386	J	7	IGHJ5
True	8387	V	12	IGHV3-48
True	8387	D left	12	IGHD3-3
True	8387	D right	12	IGHD3-3
True	8387	J	12	IGHJ5
False	8388	V	10	IGHV3-21
True	8388	D left	10	IGHD1-26
True	8388	D right	10	IGHD1-26
True	8388	J	10	IGHJ4
True	8389	V	17	IGHV3-7
True	8389	D left	17	IGHD3-22
True	8389	D right	17	IGHD3-22
True	8389	J	17	IGHJ4
False	8390	V	15	IGHV3-48
True	8390	D left	15	IGHD4-11
True	8390	D right	15	IGHD4-11
False	8390	J	15	IGHJ4
True	8391	V	16	IGHV4-34
False	8391	D left	16	IGHD3-10
True	8391	D right	16	IGHD3-10
True	8391	J	16	IGHJ4
False	8392	V	17	IGHV3-30
True	8392	D left	17	IGHD2-15
True	8392	D right	17	IGHD2-15
True	8392	J	17	IGHJ4
True	8393	V	13	IGHV5-51
True	8393	D left	13	IGHD6-6
False	8393	D right	13	IGHD6-6
True	8393	J	13	IGHJ4
False	8394	V	5	IGHV3-43
True	8394	D left	5	IGHD4-11
False	8394	D right	5	IGHD4-11
True	8394	J	5	IGHJ6
True	8395	V	29	IGHV1-18
True	8395	D left	29	IGHD3-10
True	8395	D right	29	IGHD3-10
True	8395	J	29	IGHJ6
False	8396	V	9	IGHV4-39
True	8396	D left	9	IGHD3-22
True	8396	D right	9	IGHD3-22
False	8396	J	9	IGHJ4
False	8397	V	16	IGHV3-23
False	8397	D left	16	IGHD3-3
True	8397	D right	16	IGHD3-3
True	8397	J	16	IGHJ5
False	8398	V	12	IGHV3-9
True	8398	D left	12	IGHD2/OR15-2b
True	8398	D right	12	IGHD2/OR15-2b
False	8398	J	12	IGHJ4
True	8399	V	36	IGHV1-69
True	8399	D left	36	IGHD2-2
True	8399	D right	36	IGHD2-2
True	8399	J	36	IGHJ4
True	8400	V	18	IGHV3-23
True	8400	D left	18	IGHD1-26
True	8400	D right	18	IGHD1-26
True	8400	J	18	IGHJ4
False	8401	V	27	IGHV3-66
True	8401	D left	27	IGHD2-2
True	8401	D right	27	IGHD2-2
True	8401	J	27	IGHJ4
True	8402	V	11	IGHV3-30-3
True	8402	D left	11	IGHD3-16
True	8402	D right	11	IGHD3-16
True	8402	J	11	IGHJ4
False	8403	V	10	IGHV4-34
True	8403	D left	10	IGHD3-3
True	8403	D right	10	IGHD3-3
True	8403	J	10	IGHJ4
False	8404	V	5	IGHV3-30-3
True	8404	D left	5	IGHD1-26
True	8404	D right	5	IGHD1-26
True	8404	J	5	IGHJ4
True	8405	V	27	IGHV4-34
True	8405	D left	27	IGHD4-17
True	8405	D right	27	IGHD4-17
True	8405	J	27	IGHJ5
False	8406	V	26	IGHV1-2
True	8406	D left	26	IGHD5-24
True	8406	D right	26	IGHD5-24
True	8406	J	26	IGHJ4
True	8407	V	12	IGHV5-51
True	8407	D left	12	IGHD1-1
True	8407	D right	12	IGHD1-1
False	8407	J	12	IGHJ4
False	8408	V	25	IGHV6-1
False	8408	D left	25	IGHD3-3
True	8408	D right	25	IGHD3-3
False	8408	J	25	IGHJ6
True	8409	V	17	IGHV4-39
True	8409	D left	17	IGHD3-16
True	8409	D right	17	IGHD3-16
False	8409	J	17	IGHJ4
True	8410	V	14	IGHV1-18
True	8410	D left	14	IGHD3-22
False	8410	D right	14	IGHD3-22
False	8410	J	14	IGHJ4
True	8411	V	9	IGHV3-53
True	8411	D left	9	IGHD1-26
True	8411	D right	9	IGHD1-26
True	8411	J	9	IGHJ4
False	8412	V	16	IGHV5-a
True	8412	D left	16	IGHD6-19
True	8412	D right	16	IGHD6-19
True	8412	J	16	IGHJ4
True	8413	V	20	IGHV3-21
True	8413	D left	20	IGHD4-17
True	8413	D right	20	IGHD4-17
True	8413	J	20	IGHJ6
False	8414	V	14	IGHV3-21
True	8414	D left	14	IGHD6-19
True	8414	D right	14	IGHD6-19
False	8414	J	14	IGHJ4
True	8415	V	46	IGHV3-74
True	8415	D left	46	IGHD1-1
True	8415	D right	46	IGHD1-1
True	8415	J	46	IGHJ6
False	8416	V	12	IGHV3-30-3
True	8416	D left	12	IGHD3-10
True	8416	D right	12	IGHD3-10
True	8416	J	12	IGHJ4
True	8417	V	19	IGHV1-18
True	8417	D left	19	IGHD6-19
True	8417	D right	19	IGHD6-19
True	8417	J	19	IGHJ4
True	8418	V	10	IGHV1-18
False	8418	D left	10	IGHD2-2
True	8418	D right	10	IGHD2-2
True	8418	J	10	IGHJ5
False	8419	V	24	IGHV2-26
True	8419	D left	24	IGHD5-24
True	8419	D right	24	IGHD5-24
False	8419	J	24	IGHJ4
True	8420	V	7	IGHV3-23
True	8420	D left	7	IGHD3-3
True	8420	D right	7	IGHD3-3
True	8420	J	7	IGHJ6
True	8421	V	16	IGHV2-70
True	8421	D left	16	IGHD1-7
False	8421	D right	16	IGHD1-7
True	8421	J	16	IGHJ4
False	8422	V	13	IGHV3-66
True	8422	D left	13	IGHD5-12
True	8422	D right	13	IGHD5-12
False	8422	J	13	IGHJ4
True	8423	V	29	IGHV4-59
True	8423	D left	29	IGHD2-2
True	8423	D right	29	IGHD2-2
True	8423	J	29	IGHJ5
True	8424	V	43	IGHV2-5
True	8424	D left	43	IGHD3-3
True	8424	D right	43	IGHD3-3
True	8424	J	43	IGHJ5
True	8425	V	48	IGHV4-39
True	8425	D left	48	IGHD2-8
True	8425	D right	48	IGHD2-8
True	8425	J	48	IGHJ5
False	8426	V	9	IGHV3-30-3
True	8426	D left	9	IGHD5-5
True	8426	D right	9	IGHD5-5
True	8426	J	9	IGHJ4
False	8427	V	10	IGHV1-69
True	8427	D left	10	IGHD3-10
True	8427	D right	10	IGHD3-10
True	8427	J	10	IGHJ4
True	8428	V	22	IGHV4-39
True	8428	D left	22	IGHD1-26
True	8428	D right	22	IGHD1-26
True	8428	J	22	IGHJ5
False	8429	V	41	IGHV1-18
True	8429	D left	41	IGHD6-19
True	8429	D right	41	IGHD6-19
True	8429	J	41	IGHJ6
True	8430	V	14	IGHV5-51
True	8430	D left	14	IGHD6-19
True	8430	D right	14	IGHD6-19
True	8431	V	61	IGHV1-69
True	8431	D left	61	IGHD6-6
True	8431	D right	61	IGHD6-6
True	8431	J	61	IGHJ4
True	8432	V	15	IGHV1-2
True	8432	D left	15	IGHD3-16
True	8432	D right	15	IGHD3-16
True	8432	J	15	IGHJ4
True	8433	V	20	IGHV5-51
True	8433	D left	20	IGHD3-3
True	8433	D right	20	IGHD3-3
True	8433	J	20	IGHJ5
True	8434	V	18	IGHV3-43
True	8434	D left	18	IGHD2-21
True	8434	D right	18	IGHD2-21
True	8434	J	18	IGHJ4
True	8435	V	23	IGHV4-39
True	8435	D left	23	IGHD3-3
True	8435	D right	23	IGHD3-3
True	8435	J	23	IGHJ4
True	8436	V	18	IGHV3-72
True	8436	D left	18	IGHD3-16
False	8436	D right	18	IGHD3-16
True	8436	J	18	IGHJ4
True	8437	V	28	IGHV1-18
True	8437	D left	28	IGHD5-5
True	8437	D right	28	IGHD5-5
True	8437	J	28	IGHJ5
True	8438	V	27	IGHV3-23
True	8438	D left	27	IGHD3-3
True	8438	D right	27	IGHD3-3
True	8438	J	27	IGHJ6
False	8439	V	28	IGHV1-46
True	8439	D left	28	IGHD1-26
True	8439	D right	28	IGHD1-26
True	8439	J	28	IGHJ4
True	8440	V	12	IGHV1-58
True	8440	D left	12	IGHD3-3
True	8440	D right	12	IGHD3-3
True	8440	J	12	IGHJ6
True	8441	V	14	IGHV3-15
True	8441	D left	14	IGHD3-3
True	8441	D right	14	IGHD3-3
True	8441	J	14	IGHJ6
True	8442	V	28	IGHV4-39
True	8442	D left	28	IGHD2-15
True	8442	D right	28	IGHD2-15
True	8442	J	28	IGHJ4
False	8443	V	28	IGHV3-11
True	8443	D left	28	IGHD3-3
True	8443	D right	28	IGHD3-3
True	8443	J	28	IGHJ4
True	8444	V	11	IGHV3-72
True	8444	D left	11	IGHD3-10
True	8444	D right	11	IGHD3-10
True	8444	J	11	IGHJ4
True	8445	V	20	IGHV6-1
True	8445	D left	20	IGHD3-22
True	8445	D right	20	IGHD3-22
True	8445	J	20	IGHJ4
True	8446	V	28	IGHV4-34
True	8446	D left	28	IGHD2-2
True	8446	D right	28	IGHD2-2
True	8446	J	28	IGHJ4
True	8447	V	42	IGHV4-39
True	8447	D left	42	IGHD6-6
True	8447	D right	42	IGHD6-6
True	8447	J	42	IGHJ4
False	8448	V	40	IGHV4-34
True	8448	D left	40	IGHD2-21
True	8448	D right	40	IGHD2-21
True	8448	J	40	IGHJ4
False	8449	V	6	IGHV3-30
True	8449	D left	6	IGHD6-19
True	8449	D right	6	IGHD6-19
True	8449	J	6	IGHJ4
False	8450	V	25	IGHV2-70
True	8450	D left	25	IGHD1-26
True	8450	D right	25	IGHD1-26
False	8450	J	25	IGHJ4
False	8451	V	13	IGHV4-34
True	8451	D left	13	IGHD6-19
False	8451	D right	13	IGHD6-19
True	8451	J	13	IGHJ4
False	8452	V	16	IGHV4-34
True	8452	D left	16	IGHD4-23
True	8452	D right	16	IGHD4-23
False	8452	J	16	IGHJ4
False	8453	V	19	IGHV4-39
True	8453	D left	19	IGHD2-8
True	8453	D right	19	IGHD2-8
True	8453	J	19	IGHJ5
False	8454	V	13	IGHV1-69
True	8454	D left	13	IGHD6-13
True	8454	D right	13	IGHD6-13
True	8454	J	13	IGHJ6
False	8455	V	26	IGHV3-30
True	8455	J	26	IGHJ6
True	8456	V	16	IGHV3-53
True	8456	D left	16	IGHD6-19
True	8456	D right	16	IGHD6-19
True	8456	J	16	IGHJ4
True	8457	V	13	IGHV5-51
True	8457	D left	13	IGHD1/OR15-1b
True	8457	D right	13	IGHD1/OR15-1b
True	8457	J	13	IGHJ5
True	8458	V	35	IGHV4-59
True	8458	D left	35	IGHD3-3
True	8458	D right	35	IGHD3-3
True	8459	V	16	IGHV4-39
False	8459	D left	16	IGHD2-2
True	8459	D right	16	IGHD2-2
True	8459	J	16	IGHJ6
False	8460	V	12	IGHV1-2
True	8460	D left	12	IGHD3-3
True	8460	D right	12	IGHD3-3
False	8460	J	12	IGHJ4
False	8461	V	22	IGHV3-21
True	8461	D left	22	IGHD3-10
True	8461	D right	22	IGHD3-10
False	8461	J	22	IGHJ4
False	8462	V	9	IGHV3-21
True	8462	D left	9	IGHD3-22
True	8462	D right	9	IGHD3-22
True	8462	J	9	IGHJ5
True	8463	V	21	IGHV4-30-4
True	8463	D left	21	IGHD3-3
True	8463	D right	21	IGHD3-3
True	8463	J	21	IGHJ3
True	8464	V	9	IGHV5-51
True	8464	D left	9	IGHD6-19
False	8464	D right	9	IGHD6-19
True	8464	J	9	IGHJ4
True	8465	V	77	IGHV3-30
True	8465	D left	77	IGHD2-8
True	8465	D right	77	IGHD2-8
True	8466	V	13	IGHV5-51
True	8466	D left	13	IGHD2-2
True	8466	D right	13	IGHD2-2
True	8466	J	13	IGHJ6
True	8467	V	45	IGHV4-b
True	8467	D left	45	IGHD5-24
True	8467	D right	45	IGHD5-24
False	8467	J	45	IGHJ5
True	8468	V	28	IGHV4-39
True	8468	D left	28	IGHD2-2
True	8468	D right	28	IGHD2-2
True	8468	J	28	IGHJ4
True	8469	V	5	IGHV4-34
True	8469	D left	5	IGHD3-9
True	8469	D right	5	IGHD3-9
True	8469	J	5	IGHJ4
False	8470	V	19	IGHV3-21
True	8470	D left	19	IGHD3-16
True	8470	D right	19	IGHD3-16
True	8470	J	19	IGHJ6
False	8471	V	30	IGHV5-a
True	8471	D left	30	IGHD3-10
True	8471	D right	30	IGHD3-10
True	8471	J	30	IGHJ4
True	8472	V	16	IGHV5-51
True	8472	D left	16	IGHD4-17
True	8472	D right	16	IGHD4-17
False	8472	J	16	IGHJ4
True	8473	V	14	IGHV3-9
True	8473	D left	14	IGHD6-13
True	8473	D right	14	IGHD6-13
True	8473	J	14	IGHJ4
False	8474	V	18	IGHV3-23
True	8474	D left	18	IGHD1-26
True	8474	D right	18	IGHD1-26
False	8474	J	18	IGHJ4
True	8475	V	61	IGHV3-23
True	8475	D left	61	IGHD6-13
True	8475	D right	61	IGHD6-13
True	8475	J	61	IGHJ2
False	8476	V	6	IGHV3-73
False	8476	D left	6	IGHD2-15
True	8476	D right	6	IGHD2-15
True	8476	J	6	IGHJ4
True	8477	V	22	IGHV1-69
True	8477	D left	22	IGHD6-13
True	8477	D right	22	IGHD6-13
True	8477	J	22	IGHJ4
True	8478	V	25	IGHV3-49
True	8478	D left	25	IGHD1-7
True	8478	D right	25	IGHD1-7
True	8478	J	25	IGHJ5
False	8479	V	24	IGHV3-49
False	8479	D left	24	IGHD5-5
True	8479	D right	24	IGHD5-5
True	8479	J	24	IGHJ4
True	8480	V	15	IGHV3-9
True	8480	D left	15	IGHD5-12
True	8480	D right	15	IGHD5-12
True	8480	J	15	IGHJ4
True	8481	V	15	IGHV3-43
True	8481	D left	15	IGHD5-24
True	8481	D right	15	IGHD5-24
True	8481	J	15	IGHJ6
True	8482	V	38	IGHV1-69
True	8482	D left	38	IGHD3-16
True	8482	D right	38	IGHD3-16
True	8482	J	38	IGHJ6
True	8483	V	9	IGHV3-48
True	8483	D left	9	IGHD2-21
True	8483	D right	9	IGHD2-21
True	8483	J	9	IGHJ6
False	8484	V	16	IGHV3-30-3
True	8484	D left	16	IGHD3-3
True	8484	D right	16	IGHD3-3
True	8484	J	16	IGHJ5
False	8485	V	11	IGHV3-30
True	8485	D left	11	IGHD6-19
False	8485	D right	11	IGHD6-19
True	8485	J	11	IGHJ6
False	8486	V	33	IGHV3-53
True	8486	D left	33	IGHD6-6
True	8486	D right	33	IGHD6-6
True	8486	J	33	IGHJ6
True	8487	V	8	IGHV4-39
True	8487	D left	8	IGHD3-10
True	8487	D right	8	IGHD3-10
True	8487	J	8	IGHJ1
True	8488	V	50	IGHV1-8
True	8488	D left	50	IGHD3-22
True	8488	D right	50	IGHD3-22
True	8488	J	50	IGHJ5
True	8489	V	40	IGHV1-69
True	8489	D left	40	IGHD4-17
True	8489	D right	40	IGHD4-17
True	8489	J	40	IGHJ4
True	8490	V	22	IGHV6-1
True	8490	D left	22	IGHD2/OR15-2b
True	8490	D right	22	IGHD2/OR15-2b
False	8490	J	22	IGHJ4
False	8491	V	15	IGHV3-23
True	8491	D left	15	IGHD2-2
True	8491	D right	15	IGHD2-2
False	8491	J	15	IGHJ5
True	8492	V	12	IGHV3-30
True	8492	D left	12	IGHD6-13
True	8492	D right	12	IGHD6-13
True	8492	J	12	IGHJ4
True	8493	V	32	IGHV3-72
True	8493	D left	32	IGHD2-15
True	8493	D right	32	IGHD2-15
True	8493	J	32	IGHJ4
False	8494	V	50	IGHV4-59
True	8494	D left	50	IGHD3-3
True	8494	D right	50	IGHD3-3
True	8494	J	50	IGHJ6
True	8495	V	5	IGHV3-23
False	8495	D left	5	IGHD3-3
True	8495	D right	5	IGHD3-3
True	8495	J	5	IGHJ4
True	8496	V	10	IGHV3-21
True	8496	D left	10	IGHD3-10
True	8496	D right	10	IGHD3-10
True	8496	J	10	IGHJ5
True	8497	V	26	IGHV4-34
True	8497	D left	26	IGHD2-2
True	8497	D right	26	IGHD2-2
True	8497	J	26	IGHJ4
False	8498	V	11	IGHV4-39
True	8498	D left	11	IGHD1-26
True	8498	D right	11	IGHD1-26
True	8498	J	11	IGHJ4
True	8499	V	15	IGHV3-7
True	8499	D left	15	IGHD2-2
True	8499	D right	15	IGHD2-2
True	8499	J	15	IGHJ4
True	8500	V	5	IGHV3-23
False	8500	D left	5	IGHD5-5
True	8500	D right	5	IGHD5-5
True	8500	J	5	IGHJ5
False	8501	V	17	IGHV4-b
True	8501	D left	17	IGHD2-15
True	8501	D right	17	IGHD2-15
True	8501	J	17	IGHJ4
False	8502	V	16	IGHV4-34
True	8502	D left	16	IGHD4-23
True	8502	D right	16	IGHD4-23
True	8502	J	16	IGHJ4
True	8503	V	35	IGHV4-34
False	8503	D left	35	IGHD5-5
True	8503	D right	35	IGHD5-5
True	8503	J	35	IGHJ6
True	8504	V	10	IGHV1-69
True	8504	D left	10	IGHD1-20
True	8504	D right	10	IGHD1-20
True	8504	J	10	IGHJ5
True	8505	V	25	IGHV3-7
True	8505	D left	25	IGHD6-13
True	8505	D right	25	IGHD6-13
True	8505	J	25	IGHJ4
False	8506	V	15	IGHV4-61
True	8506	D left	15	IGHD3-22
False	8506	D right	15	IGHD3-22
True	8506	J	15	IGHJ4
True	8507	V	28	IGHV3-11
True	8507	D left	28	IGHD6-13
True	8507	D right	28	IGHD6-13
True	8507	J	28	IGHJ5
False	8508	V	28	IGHV3-21
True	8508	D left	28	IGHD3-22
True	8508	D right	28	IGHD3-22
True	8508	J	28	IGHJ6
False	8509	V	16	IGHV3-43
True	8509	D left	16	IGHD1-26
True	8509	D right	16	IGHD1-26
True	8509	J	16	IGHJ6
True	8510	V	13	IGHV3-15
True	8510	D left	13	IGHD1-26
True	8510	D right	13	IGHD1-26
True	8510	J	13	IGHJ4
True	8511	V	12	IGHV3-74
True	8511	D left	12	IGHD5-24
True	8511	D right	12	IGHD5-24
True	8511	J	12	IGHJ5
False	8512	V	26	IGHV4-34
True	8512	D left	26	IGHD3-10
True	8512	D right	26	IGHD3-10
True	8512	J	26	IGHJ4
False	8513	V	41	IGHV1-69
True	8513	D left	41	IGHD2-15
True	8513	D right	41	IGHD2-15
True	8513	J	41	IGHJ2
True	8514	V	22	IGHV3-21
True	8514	D left	22	IGHD1-7
False	8514	D right	22	IGHD1-7
True	8514	J	22	IGHJ4
True	8515	V	17	IGHV3-73
True	8515	D left	17	IGHD6-6
True	8515	D right	17	IGHD6-6
True	8515	J	17	IGHJ5
True	8516	V	9	IGHV3-72
True	8516	D left	9	IGHD2-15
True	8516	D right	9	IGHD2-15
False	8516	J	9	IGHJ4
True	8517	V	30	IGHV2-5
True	8517	D left	30	IGHD5-5
True	8517	D right	30	IGHD5-5
False	8518	V	29	IGHV4-34
True	8518	D left	29	IGHD7-27
True	8518	D right	29	IGHD7-27
True	8518	J	29	IGHJ5
False	8519	V	5	IGHV3-49
True	8519	D left	5	IGHD3-22
True	8519	D right	5	IGHD3-22
True	8519	J	5	IGHJ4
True	8520	V	39	IGHV1-46
True	8520	D left	39	IGHD6-19
True	8520	D right	39	IGHD6-19
True	8520	J	39	IGHJ5
True	8521	V	18	IGHV5-a
True	8521	D left	18	IGHD1-26
True	8521	D right	18	IGHD1-26
True	8521	J	18	IGHJ6
False	8522	V	7	IGHV3-30-3
True	8522	D left	7	IGHD2-15
True	8522	D right	7	IGHD2-15
True	8522	J	7	IGHJ5
False	8523	V	28	IGHV1-18
True	8523	D left	28	IGHD3-16
True	8523	D right	28	IGHD3-16
True	8523	J	28	IGHJ5
False	8524	V	10	IGHV3-30-3
True	8524	D left	10	IGHD6-19
False	8524	D right	10	IGHD6-19
True	8524	J	10	IGHJ6
True	8525	V	53	IGHV4-39
True	8525	D left	53	IGHD3-22
True	8525	D right	53	IGHD3-22
True	8525	J	53	IGHJ4
True	8526	V	10	IGHV3-30
True	8526	D left	10	IGHD3-9
True	8526	D right	10	IGHD3-9
False	8526	J	10	IGHJ6
True	8527	V	56	IGHV1-69
True	8527	D left	56	IGHD3-3
True	8527	D right	56	IGHD3-3
True	8527	J	56	IGHJ4
False	8528	V	6	IGHV3-30
True	8528	D left	6	IGHD3-3
True	8528	D right	6	IGHD3-3
True	8528	J	6	IGHJ4
True	8529	V	14	IGHV4-39
True	8529	D left	14	IGHD3-3
False	8529	D right	14	IGHD3-3
True	8529	J	14	IGHJ4
True	8530	V	28	IGHV4-39
True	8530	D left	28	IGHD2-15
True	8530	D right	28	IGHD2-15
False	8530	J	28	IGHJ6
True	8531	V	9	IGHV3-30
True	8531	D left	9	IGHD4-17
True	8531	D right	9	IGHD4-17
False	8531	J	9	IGHJ6
False	8532	V	12	IGHV3-74
True	8532	D left	12	IGHD2-21
True	8532	D right	12	IGHD2-21
True	8532	J	12	IGHJ6
True	8533	V	14	IGHV3-74
False	8533	D left	14	IGHD3-10
True	8533	D right	14	IGHD3-10
True	8533	J	14	IGHJ4
True	8534	V	34	IGHV3-23
True	8534	D left	34	IGHD6-19
True	8534	D right	34	IGHD6-19
True	8534	J	34	IGHJ4
True	8535	V	23	IGHV2-5
False	8535	D left	23	IGHD5-5
True	8535	D right	23	IGHD5-5
True	8535	J	23	IGHJ4
True	8536	V	22	IGHV6-1
True	8536	D left	22	IGHD3-22
True	8536	D right	22	IGHD3-22
True	8536	J	22	IGHJ4
False	8537	V	14	IGHV3-7
True	8537	D left	14	IGHD2-2
True	8537	D right	14	IGHD2-2
True	8537	J	14	IGHJ4
False	8538	V	6	IGHV3-23
True	8538	D left	6	IGHD4-11
False	8538	D right	6	IGHD4-11
True	8538	J	6	IGHJ5
True	8539	V	17	IGHV3-7
True	8539	D left	17	IGHD1-26
False	8539	D right	17	IGHD1-26
True	8539	J	17	IGHJ6
False	8540	V	10	IGHV3-23
True	8540	D left	10	IGHD6-6
True	8540	D right	10	IGHD6-6
True	8540	J	10	IGHJ5
True	8541	V	11	IGHV4-39
False	8541	D left	11	IGHD3-22
True	8541	D right	11	IGHD3-22
False	8541	J	11	IGHJ4
True	8542	V	26	IGHV3-30
True	8542	D left	26	IGHD1-1
False	8542	D right	26	IGHD1-1
True	8543	V	9	IGHV3-23
True	8543	D left	9	IGHD3-16
True	8543	D right	9	IGHD3-16
True	8543	J	9	IGHJ6
True	8544	V	5	IGHV3-23
True	8544	D left	5	IGHD3-16
True	8544	D right	5	IGHD3-16
True	8544	J	5	IGHJ4
True	8545	V	13	IGHV4-59
True	8545	D left	13	IGHD2-2
True	8545	D right	13	IGHD2-2
True	8545	J	13	IGHJ4
False	8546	V	29	IGHV4-34
True	8546	D left	29	IGHD3-9
True	8546	D right	29	IGHD3-9
True	8546	J	29	IGHJ4
True	8547	V	11	IGHV1-18
True	8547	D left	11	IGHD3-3
True	8547	D right	11	IGHD3-3
False	8547	J	11	IGHJ5
True	8548	V	16	IGHV4-59
True	8548	D left	16	IGHD3-3
True	8548	D right	16	IGHD3-3
True	8548	J	16	IGHJ6
False	8549	V	7	IGHV4-39
True	8549	D left	7	IGHD6-19
True	8549	D right	7	IGHD6-19
True	8549	J	7	IGHJ4
False	8550	V	28	IGHV1-18
False	8550	J	28	IGHJ2
True	8551	V	8	IGHV4-34
True	8551	D left	8	IGHD6-19
True	8551	D right	8	IGHD6-19
True	8551	J	8	IGHJ4
True	8552	V	19	IGHV1-2
True	8552	D left	19	IGHD6-19
True	8552	D right	19	IGHD6-19
True	8552	J	19	IGHJ6
False	8553	V	35	IGHV3-48
True	8553	D left	35	IGHD6-19
True	8553	D right	35	IGHD6-19
True	8553	J	35	IGHJ6
True	8554	V	33	IGHV1-69
True	8554	D left	33	IGHD5-12
True	8554	D right	33	IGHD5-12
True	8554	J	33	IGHJ4
True	8555	V	7	IGHV3-23
True	8555	D left	7	IGHD3-3
True	8555	D right	7	IGHD3-3
True	8555	J	7	IGHJ6
True	8556	V	14	IGHV5-51
True	8556	D left	14	IGHD3-10
True	8556	D right	14	IGHD3-10
True	8556	J	14	IGHJ5
True	8557	V	10	IGHV4-39
True	8557	D left	10	IGHD3-10
True	8557	D right	10	IGHD3-10
True	8557	J	10	IGHJ4
False	8558	V	35	IGHV5-a
True	8558	D left	35	IGHD5-5
True	8558	D right	35	IGHD5-5
True	8558	J	35	IGHJ6
False	8559	V	41	IGHV1-2
True	8559	D left	41	IGHD2-15
True	8559	D right	41	IGHD2-15
True	8559	J	41	IGHJ4
True	8560	V	68	IGHV3-72
True	8560	D left	68	IGHD5-24
True	8560	D right	68	IGHD5-24
False	8561	V	26	IGHV1-69
True	8561	D left	26	IGHD3-10
True	8561	D right	26	IGHD3-10
True	8561	J	26	IGHJ6
False	8562	V	44	IGHV3-48
True	8562	D left	44	IGHD5-12
False	8562	D right	44	IGHD5-12
True	8562	J	44	IGHJ4
True	8563	V	28	IGHV4-39
True	8563	D left	28	IGHD5-12
True	8563	D right	28	IGHD5-12
True	8563	J	28	IGHJ4
True	8564	V	16	IGHV3-48
True	8564	D left	16	IGHD2-21
True	8564	D right	16	IGHD2-21
False	8565	V	15	IGHV3-21
True	8565	D left	15	IGHD3-3
True	8565	D right	15	IGHD3-3
True	8565	J	15	IGHJ6
True	8566	V	19	IGHV1-2
True	8566	D left	19	IGHD2-21
False	8566	D right	19	IGHD2-21
True	8566	J	19	IGHJ4
False	8567	V	47	IGHV4-39
False	8567	D left	47	IGHD3-22
True	8567	D right	47	IGHD3-22
True	8567	J	47	IGHJ4
False	8568	V	7	IGHV3-21
True	8568	D left	7	IGHD1-26
True	8568	D right	7	IGHD1-26
True	8568	J	7	IGHJ4
True	8569	V	28	IGHV3-53
True	8569	D left	28	IGHD3-22
True	8569	D right	28	IGHD3-22
True	8569	J	28	IGHJ4
True	8570	V	10	IGHV1-8
True	8570	D left	10	IGHD3-22
True	8570	D right	10	IGHD3-22
True	8570	J	10	IGHJ4
True	8571	V	10	IGHV4-4
True	8571	D left	10	IGHD3-10
True	8571	D right	10	IGHD3-10
True	8571	J	10	IGHJ6
False	8572	V	21	IGHV3-66
True	8572	D left	21	IGHD6-19
True	8572	D right	21	IGHD6-19
True	8572	J	21	IGHJ5
True	8573	V	15	IGHV3-48
False	8573	D left	15	IGHD3-22
True	8573	D right	15	IGHD3-22
True	8573	J	15	IGHJ6
True	8574	V	20	IGHV3-48
True	8574	D left	20	IGHD7-27
False	8574	D right	20	IGHD7-27
True	8574	J	20	IGHJ5
False	8575	V	37	IGHV5-51
True	8575	D left	37	IGHD1-26
True	8575	D right	37	IGHD1-26
True	8575	J	37	IGHJ6
False	8576	V	10	IGHV3-23
True	8576	D left	10	IGHD3-10
True	8576	D right	10	IGHD3-10
True	8576	J	10	IGHJ6
False	8577	V	23	IGHV4-39
True	8577	D left	23	IGHD2-2
False	8577	D right	23	IGHD2-2
True	8577	J	23	IGHJ5
False	8578	V	12	IGHV3-21
True	8578	D left	12	IGHD3-22
True	8578	D right	12	IGHD3-22
True	8578	J	12	IGHJ6
False	8579	V	25	IGHV4-b
True	8579	D left	25	IGHD3-22
True	8579	D right	25	IGHD3-22
True	8579	J	25	IGHJ5
True	8580	V	11	IGHV3-48
True	8580	D left	11	IGHD2-21
